scene,file,psnr,ssim,lpips,score,gt_sharpness,gt_brightness,width,height
HCM0181,DJI_20241229104258_0370_V.JPG,20.16885640891228,0.6349171410035493,0.26888608932495117,0.603933845024558,3488.5258058208447,120.64462802953703,1320,989
HCM0193,DJI_20241229173658_0017_V.JPG,22.84369132142267,0.7044080351900761,0.23166276514530182,0.6557194524274381,2131.092007068499,125.2612709501486,1320,989
HCM0193,DJI_20241229173703_0022_V.JPG,23.301009831025095,0.7069971247518295,0.23033908009529114,0.659769564373583,1857.6804589192288,119.94892989551735,1320,989
HCM0193,DJI_20241229173713_0032_V.JPG,23.79562644558821,0.6989395813802438,0.2371489405632019,0.6575960568623217,1925.6652522515399,116.70946012194749,1320,989
HCM0193,DJI_20241229173714_0033_V.JPG,23.98203452795057,0.7056489418086951,0.23664015531539917,0.6609308275841523,2004.5392237295582,116.08182354383062,1320,989
HCM0193,DJI_20241229173736_0042_V.JPG,21.235332531375928,0.6851668800359022,0.2513141632080078,0.6324363939158231,2464.638722944145,127.14015687716396,1320,989
HCM0193,DJI_20241229173752_0058_V.JPG,21.11871399194055,0.6561414716104794,0.262045681476593,0.6187364528441499,3007.190591911946,112.93947973159298,1320,989
HCM0193,DJI_20241229173754_0060_V.JPG,20.988448007166326,0.6576064735672794,0.2632424831390381,0.6179156368575665,2888.1046982127887,110.59669929834237,1320,989
HCM0193,DJI_20241229173758_0064_V.JPG,20.502331296438264,0.6444817130977787,0.2510412633419037,0.6159419963712017,3397.094547584619,121.4393449152802,1320,989
HCM0193,DJI_20241229173801_0067_V.JPG,20.75547763049077,0.6686313724585732,0.25023654103279114,0.6250276611074002,3150.994357750087,119.72703603272359,1320,989
HCM0193,DJI_20241229173804_0070_V.JPG,20.560265023525876,0.6715584856710172,0.2556836009025574,0.6225556954814374,2494.7873192649704,121.90942182185863,1320,989
HCM0193,DJI_20241229173810_0071_V.JPG,20.79556342939942,0.6740647945283947,0.26782429218292236,0.619863102061746,2586.822151695273,127.7809771118669,1320,989
HCM0193,DJI_20241229173815_0076_V.JPG,21.42900983685894,0.6705792115753627,0.257890909910202,0.6265914585296816,2377.0651783357525,122.19470386371296,1320,989
HCM0193,DJI_20241229173816_0077_V.JPG,21.35206377868842,0.6667047917995083,0.259737104177475,0.624228978540993,2427.158464181435,118.89963002114165,1320,989
HCM0193,DJI_20241229173817_0078_V.JPG,21.231884389661182,0.6678305377427503,0.26230114698410034,0.622820008867152,2474.1433804192843,119.86589300487177,1320,989
HCM0193,DJI_20241229173821_0082_V.JPG,20.953035710137094,0.6497749167085511,0.2836947739124298,0.607172779708416,2694.4900636350803,111.72465683120384,1320,989
HCM0193,DJI_20241229173830_0091_V.JPG,21.109179116159687,0.6708518542698414,0.27867263555526733,0.6164415767558036,2693.9802818563194,111.74258893280633,1320,989
HCM0193,DJI_20241229173832_0093_V.JPG,20.712371962012448,0.6509200290774615,0.268089234828949,0.6123145465637335,3022.9730363505696,116.99219903790177,1320,989
HCM0193,DJI_20241229173835_0096_V.JPG,20.488568571245324,0.6701317680009836,0.2596472203731537,0.6201120536785056,3360.091251493656,120.97602567637956,1320,989
HCM0193,DJI_20241229173857_0110_V.JPG,22.370194923120348,0.695357713725266,0.2761116027832031,0.6323838425430206,2192.7433812751237,122.0840112449061,1320,989
HCM0193,DJI_20241229173900_0113_V.JPG,21.86781670252256,0.6851673313301858,0.28062528371810913,0.6245069861269474,2644.488987261073,119.84574869013696,1320,989
HCM0193,DJI_20241229173902_0115_V.JPG,21.37917654509843,0.6541672021362187,0.29456794261932373,0.6066980428637267,2750.281936796683,116.05227885528694,1320,989
HCM0193,DJI_20241229173905_0118_V.JPG,21.197604310591025,0.6272736298194707,0.3305201530456543,0.5831596535911256,2384.8233488771907,114.38680102337837,1320,989
HCM0193,DJI_20241229173906_0119_V.JPG,21.121632496956092,0.6238981365884521,0.33491891622543335,0.5799316694680988,2292.126657778568,117.71289027790544,1320,989
HCM0193,DJI_20241229173907_0120_V.JPG,20.954812799463106,0.6330850744796516,0.3217308521270752,0.586962058289844,2417.2473373529197,122.64828722002635,1320,989
HCM0193,DJI_20241229173909_0122_V.JPG,20.62788641830427,0.6521187261799911,0.3129008412361145,0.5942425998693771,2614.756150039848,126.18212994454147,1320,989
HCM0193,DJI_20241229173910_0123_V.JPG,20.72714078145569,0.665863597644131,0.3202492892742157,0.5960222082722871,2679.8967063752275,127.2286668505071,1320,989
HCM0193,DJI_20241229173911_0124_V.JPG,21.238025008329565,0.682622811465142,0.3120104670524597,0.6074108066685362,2576.2331004986927,125.16587079082024,1320,989
HCM0193,DJI_20241229173919_0132_V.JPG,21.35716798135338,0.6681741841189145,0.27955013513565063,0.6167752090695344,2502.210982041696,129.3712565493152,1320,989
HCM0193,DJI_20241229173947_0135_V.JPG,21.575204802717177,0.6823652924367574,0.2302204668521881,0.642072629806455,2228.1043811085533,125.05648114103624,1320,989
HCM0193,DJI_20241229173952_0140_V.JPG,22.063771508087452,0.6838238994280785,0.2519887685775757,0.636734291445918,2602.9366043902633,125.79398688604958,1320,989
HCM0193,DJI_20241229173953_0141_V.JPG,22.524945559896125,0.6909973344361405,0.2490149885416031,0.6428428782735777,2460.927987765627,124.66222079235224,1320,989
HCM0193,DJI_20241229174222_0238_V.JPG,22.702796821737003,0.6844924553737526,0.251169890165329,0.6410965614764161,2273.193049216037,118.53607408769189,1320,989
HCM0193,DJI_20241229174259_0263_V.JPG,22.715288310934913,0.6988082141107359,0.21802055835723877,0.6587259707559348,2149.7934488654073,121.8094026718142,1320,989
HCM0193,DJI_20241229174304_0268_V.JPG,23.271970570185143,0.684524102994561,0.23802655935287476,0.6497784305783292,2131.226482147951,117.30464120476759,1320,989
HCM0193,DJI_20241229174307_0271_V.JPG,23.785044308602448,0.6987541455447152,0.22872236371040344,0.6608475640308679,2033.0180606733268,117.5586290100193,1320,989
HCM0193,DJI_20241229174308_0272_V.JPG,23.530630484754603,0.6905061687449118,0.2339760959148407,0.6547451951660649,2678.026514730782,117.886981033796,1320,989
HCM0193,DJI_20241229174317_0276_V.JPG,23.18797443651832,0.692170472086405,0.23846864700317383,0.6513915294437619,1856.5865938443503,123.59548824953274,1320,989
HCM0193,DJI_20241229174319_0278_V.JPG,22.401418662441785,0.6754032979806975,0.246769517660141,0.6383216943048036,2363.4905993066163,121.12930109997855,1320,989
HCM0193,DJI_20241229174327_0286_V.JPG,22.594683149341645,0.6933669202950057,0.21627721190452576,0.6570672902227412,2188.318347874842,124.37785182461623,1320,989
HCM0193,DJI_20241229174333_0287_V.JPG,22.586111835059995,0.6860212004396664,0.24552763998508453,0.6431119751482262,2413.0126538203467,118.71906042222018,1320,989
HCM0193,DJI_20241229174337_0291_V.JPG,22.709754585011396,0.7004775701006531,0.23610538244247437,0.6519596455632746,2534.144702241704,121.23785733982903,1320,989
HCM0193,DJI_20241229174340_0294_V.JPG,22.602287209255472,0.6476728024387914,0.24960900843143463,0.6300719606145964,3171.601470131951,117.14401293011,1320,989
HCM0193,DJI_20241229174341_0295_V.JPG,22.614143671627907,0.6843309995641262,0.2266346514225006,0.650330301330005,2455.0491718989188,121.86849587891044,1320,989
HCM0193,DJI_20241229174342_0296_V.JPG,21.47422486216442,0.6604722762570138,0.21838553249835968,0.6396328190507468,2095.6822052646608,126.94263182890585,1320,989
HCM0193,DJI_20241229174343_0297_V.JPG,22.159317155188795,0.6818804663005391,0.23969408869743347,0.6416424073423211,2353.3268313874946,126.24304470386372,1320,989
HCM0193,DJI_20241229174346_0300_V.JPG,22.84013728262309,0.6793491765492815,0.2438550889492035,0.6433035410808416,1991.030947422415,121.26413503079327,1320,989
HCM0193,DJI_20241229174357_0303_V.JPG,21.928538624849352,0.6618025730930267,0.2502506375312805,0.6300117486644919,2512.897157359372,125.9906678003493,1320,989
HCM0193,DJI_20241229174358_0304_V.JPG,22.029777098061246,0.6605112275629409,0.25659531354904175,0.6276939054376331,2420.5660804047875,119.49832781812054,1320,989
HCM0193,DJI_20241229174408_0314_V.JPG,22.441396270542104,0.6469304889642901,0.2563156485557556,0.6262012648902373,3116.668116483209,116.40222217115544,1320,989
HCM0193,DJI_20241229174414_0315_V.JPG,23.1069441270809,0.6694117362432491,0.23868075013160706,0.6439928855828173,1877.247201018969,120.46656249042498,1320,989
HCM0193,DJI_20241229174442_0338_V.JPG,22.139295414678358,0.6563062663022388,0.25384950637817383,0.6281878498274722,2240.2942983076537,120.3573467230444,1320,989
HCM0193,DJI_20241229174444_0340_V.JPG,22.197298106582227,0.6506551251590696,0.2536512315273285,0.6269198335762829,2417.3843298616744,122.32529031467352,1320,989
HCM0193,DJI_20241229174445_0341_V.JPG,21.454112058077484,0.6308748524266679,0.2569224536418915,0.6152181466197086,2697.9503408694954,123.92327496399791,1320,989
HCM0193,DJI_20241229174450_0343_V.JPG,22.45969106555328,0.6624690950195345,0.25017836689949036,0.633427528139384,2036.0734969545388,118.03786116983791,1320,989
HCM0193,DJI_20241229174454_0347_V.JPG,21.446217791581404,0.6363418196412863,0.23861858248710632,0.6241324196470318,2114.7703637711606,123.56377500995802,1320,989
HCM0193,DJI_20241229174508_0357_V.JPG,21.44272457513766,0.6358318481043955,0.23519566655158997,0.6253276352615087,1933.334455484083,121.84347596286423,1320,989
HCM0193,DJI_20241229174510_0359_V.JPG,22.683702544349376,0.6720380033261546,0.25031208992004395,0.637588780295925,2257.6804240402057,121.71919983454362,1320,989
HCM0193,DJI_20241229174532_0376_V.JPG,22.77652905101755,0.6863768954494711,0.26023069024086,0.6384799668446026,1996.4060575869382,116.55631338664706,1320,989
HCM0193,DJI_20241229174536_0380_V.JPG,21.588202517817074,0.6487959793010069,0.23361150920391083,0.6307234052156402,1832.6983235166342,126.74009636302357,1320,989
HCM0193,DJI_20241229174549_0388_V.JPG,22.236448806343354,0.6624863087114236,0.25581052899360657,0.6298403738540446,2471.9547675457143,121.03643104452003,1320,989
HCM0204,DJI_20241229141848_0006_V.JPG,20.23912727872937,0.6858679910687466,0.25316140055656433,0.6259306007703745,2815.4819758082062,126.0286599564911,1320,989
HCM0204,DJI_20241229141849_0007_V.JPG,20.300346836744296,0.6827553070415383,0.25415152311325073,0.6249680638876269,2543.73168930611,125.9678945675154,1320,989
HCM0204,DJI_20241229141850_0008_V.JPG,20.021117376772537,0.6555172887919519,0.2564956843852997,0.614183617144101,2401.0529081817244,125.04443193308208,1320,989
HCM0204,DJI_20241229141851_0009_V.JPG,19.98922497944622,0.6558354326983,0.24910959601402283,0.6170421412805582,2344.00222829421,123.92093406256703,1320,989
HCM0204,DJI_20241229141916_0034_V.JPG,19.7833509710695,0.6424904305591229,0.24969784915447235,0.6115680953323649,3168.1923902462804,121.09375708551644,1320,989
HCM0204,DJI_20241229141917_0035_V.JPG,20.157853420883885,0.6595591949690126,0.25196805596351624,0.6180276566306007,3234.514609121219,122.62788399669087,1320,989
HCM0204,DJI_20241229141934_0047_V.JPG,19.247415284387795,0.6485231881746323,0.24110116064548492,0.6136009839005225,3682.711754311384,124.92826393357232,1320,989
HCM0204,DJI_20241229141940_0053_V.JPG,19.5633179649492,0.6303344760480022,0.23488853871822357,0.6125248351168064,3028.705178882716,123.22182339063026,1320,989
HCM0204,DJI_20241229141951_0064_V.JPG,20.361706735997302,0.6700343285148164,0.24462772905826569,0.6253294473471224,3105.488157784088,126.49015304715508,1320,989
HCM0204,DJI_20241229141954_0067_V.JPG,20.483442321481547,0.6902002173815802,0.24729159474372864,0.631044081245872,2670.7909249468157,127.33419355332904,1320,989
HCM0204,DJI_20241229141957_0070_V.JPG,20.555160581054164,0.6773091934674845,0.24169141054153442,0.6298471573099567,2266.0947291416405,126.54523929895517,1320,989
HCM0204,DJI_20241229142014_0079_V.JPG,20.297329658967662,0.6581784518922269,0.23052090406417847,0.6270291518958027,3114.4612342908895,125.84982305358949,1320,989
HCM0204,DJI_20241229142017_0082_V.JPG,20.0653347657852,0.6572824138039839,0.23984798789024353,0.621637537579809,2838.6513310015607,126.78232527499463,1320,989
HCM0204,DJI_20241229142019_0084_V.JPG,19.94762882519062,0.6262815700048648,0.24656856060028076,0.6089428197124909,2646.70328007612,122.49787894107914,1320,989
HCM0204,DJI_20241229142023_0088_V.JPG,20.635150960034938,0.6532066383553173,0.24606437981128693,0.6213471453422901,2582.720969915604,125.87901691331923,1320,989
HCM0204,DJI_20241229142026_0091_V.JPG,22.26038245636484,0.7130645536179735,0.24227431416511536,0.650571935157535,2095.543748623117,128.91693400128688,1320,989
HCM0204,DJI_20241229142034_0099_V.JPG,20.572508727109774,0.6717899625289752,0.26243337988853455,0.6199986891659374,2523.9090309130474,129.69035067561356,1320,989
HCM0204,DJI_20241229142035_0100_V.JPG,20.3948976491394,0.6498552303665611,0.26519066095352173,0.6112496906233961,2371.707300673237,122.29902411373594,1320,989
HCM0204,DJI_20241229142036_0101_V.JPG,20.077457049937323,0.6265422515726095,0.26054108142852783,0.6042109851999956,2456.055775351165,123.60747924135184,1320,989
HCM0204,DJI_20241229142037_0102_V.JPG,20.07415036091888,0.6384260827625926,0.25000834465026855,0.6119693891341836,2616.5484211757116,126.29184131507185,1320,989
HCM0204,DJI_20241229142038_0103_V.JPG,19.991234814273984,0.6326385547782399,0.24658633768558502,0.6111044402448819,2926.3929647362916,124.7358059870699,1320,989
HCM0204,DJI_20241229142048_0105_V.JPG,20.44765109686856,0.6444881965459843,0.24281418323516846,0.6189066922509393,2892.629522439524,125.20527085822839,1320,989
HCM0204,DJI_20241229142050_0107_V.JPG,20.45988629833608,0.6617068377939809,0.25126662850379944,0.620764717726691,2600.261236844385,126.51698302540062,1320,989
HCM0204,DJI_20241229142051_0108_V.JPG,20.67990979503096,0.6639969190463911,0.25913476943969727,0.6196246267082243,2343.2995413951908,127.47976606305727,1320,989
HCM0204,DJI_20241229142059_0115_V.JPG,22.565666017523682,0.7273214862154446,0.2481672614812851,0.6543235373772615,1861.0144551791423,130.63766507338298,1320,989
HCM0204,DJI_20241229142105_0121_V.JPG,22.954455366844684,0.7106737416599377,0.2625500559806824,0.6459088323067764,1417.674987989002,132.84536032723597,1320,989
HCM0204,DJI_20241229142107_0123_V.JPG,22.055449431901902,0.7051162265573298,0.2585992217063904,0.6404278758760542,1872.0996603986023,130.78288292428837,1320,989
HCM0204,DJI_20241229142109_0125_V.JPG,21.50516912429065,0.6979131899071298,0.2589622735977173,0.6348200622787958,2112.720003345022,127.39791800716978,1320,989
HCM0204,DJI_20241229142112_0128_V.JPG,20.82961445886091,0.6751547497033391,0.24353954195976257,0.6301082948802622,2555.557877180489,124.44853463860036,1320,989
HCM0204,DJI_20241229142117_0133_V.JPG,20.569916136855074,0.6609211547683822,0.24420705437660217,0.6240130215010042,2713.360675304659,125.65122483684162,1320,989
HCM0204,DJI_20241229142146_0147_V.JPG,19.99534233565093,0.6420342753413079,0.23728255927562714,0.6176693129060471,3890.9676164673565,125.65561326102276,1320,989
HCM0204,DJI_20241229142147_0148_V.JPG,20.120715365920674,0.6300602640159321,0.23375731706619263,0.6162394445738266,3785.20706406771,124.43488065692313,1320,989
HCM0204,DJI_20241229142149_0150_V.JPG,20.323171296537154,0.6318733163387007,0.22108568251132965,0.6230667496763013,2912.2528392261765,126.73870760180164,1320,989
HCM0204,DJI_20241229142152_0153_V.JPG,20.417375736267545,0.6528206740019296,0.22532036900520325,0.6282223090161029,3112.747308244853,124.59152112632901,1320,989
HCM0204,DJI_20241229142205_0166_V.JPG,21.725679777766263,0.7133918574267177,0.230080708861351,0.6523393523500725,2524.5026285972353,128.55735974507462,1320,989
HCM0204,DJI_20241229142208_0169_V.JPG,20.93408041681903,0.6717452694528857,0.231075257062912,0.6346979605116151,1959.5696592102197,123.62941293623801,1320,989
HCM0204,DJI_20241229142213_0174_V.JPG,21.152075054372105,0.6928877989126047,0.24398578703403473,0.6371844751864002,2385.905387517524,123.40133437509574,1320,989
HCM0204,DJI_20241229142234_0177_V.JPG,20.178771697670665,0.6720719430934522,0.23899376392364502,0.6270967075446017,2591.9480684457917,119.72590694610412,1320,989
HCM0204,DJI_20241229142241_0184_V.JPG,21.08201826519885,0.672261403086248,0.21880599856376648,0.6406481310915608,1950.9644289710966,128.80405291540276,1320,989
HCM0204,DJI_20241229142252_0195_V.JPG,20.325099151417728,0.6589837472481247,0.24180462956428528,0.6229238672572296,4161.842230310682,126.43487223090358,1320,989
HCM0204,DJI_20241229142300_0203_V.JPG,20.047398550141487,0.6470524661865676,0.2378309667110443,0.6192677444724015,4402.012693415316,127.90624904249778,1320,989
HCM0204,DJI_20241229142351_0216_V.JPG,15.96664404884188,0.5369710671297375,0.3650805950164795,0.5108589464253808,4179.325692378784,124.65515748996538,1320,989
HCM0204,DJI_20241229142407_0232_V.JPG,20.215532559338808,0.6890162811437971,0.24771460890769958,0.6289122361360923,3438.115335301727,124.48983822042467,1320,989
HCM0204,DJI_20241229142410_0235_V.JPG,19.76412367065534,0.6600862334264049,0.24965162575244904,0.6167499617508738,2649.2905107373053,123.60794497043233,1320,989
HCM0204,DJI_20241229142417_0242_V.JPG,18.606917316745925,0.634133902550277,0.2731802463531494,0.5926095761242989,2999.2767890397404,129.4228697490578,1320,989
HCM0204,DJI_20241229142506_0269_V.JPG,20.385349964571407,0.6814116658470207,0.23734529316425323,0.6317974822758333,2599.3311517212146,125.63512424548826,1320,989
HCM0204,DJI_20241229142510_0273_V.JPG,20.509384419956916,0.6895126653350684,0.23971205949783325,0.6340252823211288,2824.9389665661583,125.82642246530013,1320,989
HCM0204,DJI_20241229142555_0289_V.JPG,20.70037432328857,0.6929707392065207,0.2192729413509369,0.6443842911613129,2380.448442691265,126.7991328859883,1320,989
HCM0204,DJI_20241229142558_0292_V.JPG,20.05488655412544,0.6618690344139405,0.21028867363929749,0.6347745601932159,2809.852052013771,127.56562643625334,1320,989
HCM0204,DJI_20241229142627_0314_V.JPG,21.065150373675255,0.6677739147034668,0.22483821213245392,0.63678779180011,2006.6986313175917,125.03917256488035,1320,989
HCM0204,DJI_20241229142646_0327_V.JPG,20.94058729986962,0.6738580054182947,0.24255847930908203,0.6307775337010733,2247.005833289795,124.36070257682998,1320,989
HCM0204,DJI_20241229142648_0329_V.JPG,21.572343386526384,0.6815741037169007,0.22437697649002075,0.6441555008382202,1888.930998732702,130.01216487422252,1320,989
HCM0204,DJI_20241229142706_0340_V.JPG,19.42991544267316,0.6127342177340606,0.2392483651638031,0.604700411910736,3866.648583060597,127.07672197199497,1320,989
HCM0204,DJI_20241229142722_0349_V.JPG,20.920952675089268,0.639010634212106,0.23726996779441833,0.6223209191964001,1793.9752840542667,128.01412660477374,1320,989
HCM0204,DJI_20241229142725_0352_V.JPG,20.708984470490517,0.637146590390581,0.2440650761127472,0.6177718534950185,1985.0950321183032,123.18375846431964,1320,989
HCM0204,DJI_20241229142726_0353_V.JPG,20.092829105587295,0.6058427813568298,0.24324262142181396,0.6050127604718472,3343.043416720467,124.81952232129179,1320,989
HCM0204,DJI_20241229142727_0354_V.JPG,20.276405707777077,0.6098322068866247,0.22767484188079834,0.6135381595603305,2961.2907448488586,126.37816128933419,1320,989
HCM0204,DJI_20241229142820_0390_V.JPG,21.900934510392688,0.6687885906216865,0.24547304213047028,0.633852967396674,1736.9745277917366,126.18796151607071,1320,989
HCM0204,DJI_20241229142837_0402_V.JPG,20.16577656709962,0.5393560874522012,0.29304301738739014,0.565584278683302,1807.693275773838,124.82077473419739,1320,989
HCM0204,DJI_20241229142843_0408_V.JPG,20.653872135463303,0.5819711360436269,0.2593463659286499,0.5947760272544079,1915.1518366784205,125.11066810675001,1320,989
